,anime_id,demographics
4009,649,[]
4010,2156,[]
4011,1151,[]
4012,13839,['Shounen']
4013,284,['Shounen']
4014,1920,[]
4015,1919,[]
4016,30419,[]
4017,3000,['Shounen']
4018,318,[]
4019,1126,[]
4020,35740,['Kids']
4021,49320,['Shounen']
4022,561,['Shounen']
4023,5762,[]
4024,50094,['Seinen']
4025,2970,['Shounen']
4026,1968,[]
4027,39489,['Shounen']
4028,2907,[]
4029,10807,[]
4030,212,[]
4031,5753,['Shoujo']
4032,8022,[]
4033,28063,[]
4034,13057,[]
4035,1357,['Shounen']
4036,5196,['Shounen']
4037,300,[]
4038,36497,[]
4039,42266,[]
4040,39609,[]
4041,18343,[]
4042,40023,[]
4043,36124,[]
4044,293,[]
4045,16033,['Josei']
4046,20889,[]
4047,51083,[]
4048,44221,[]
4049,655,[]
4050,48363,[]
4051,10470,[]
4052,30891,[]
4053,15307,"['Kids', 'Shoujo']"
4054,1859,['Shounen']
4055,10334,[]
4056,1135,[]
4057,1401,[]
4058,21751,[]
4059,33730,['Shounen']
4060,17919,[]
4061,3479,[]
4062,24821,[]
4063,35759,['Seinen']
4064,25285,[]
4065,1901,['Shoujo']
4066,2170,[]
4067,25241,[]
4068,34481,[]
4069,31231,['Kids']
4070,45560,['Shounen']
4071,39638,[]
4072,40453,[]
4073,333,[]
4074,6946,['Seinen']
4075,554,['Shounen']
4076,44387,[]
4077,19631,[]
4078,342,[]
4079,37204,['Shoujo']
4080,28841,[]
4081,33106,[]
4082,1954,[]
4083,24451,[]
4084,36871,['Seinen']
4085,6127,[]
4086,4082,['Shounen']
4087,38192,[]
4088,9107,['Kids']
4089,10842,[]
4090,3745,['Seinen']
4091,17341,[]
4092,37916,[]
4093,3199,[]
4094,1573,['Shounen']
4095,10197,[]
4096,2544,[]
4097,31621,[]
4098,2747,['Shounen']
4099,15411,['Shoujo']
4100,2452,[]
4101,3366,[]
4102,2867,[]
4103,31485,['Shoujo']
4104,34742,[]
4105,10611,[]
4106,36816,[]
4107,1243,[]
4108,1124,[]
4109,2460,['Seinen']
4110,31158,[]
4111,17635,[]
4112,6988,"['Kids', 'Shounen']"
4113,970,[]
4114,34747,[]
4115,2136,[]
4116,28869,['Kids']
4117,35237,['Shounen']
4118,23133,[]
4119,4473,[]
4120,35842,[]
4121,15895,['Shoujo']
4122,25907,[]
4123,1941,[]
4124,21195,[]
4125,39199,['Shounen']
4126,1391,['Shounen']
4127,10582,['Seinen']
4128,10302,['Kids']
4129,1214,['Seinen']
4130,4690,['Shounen']
4131,34904,[]
4132,8187,[]
4133,591,[]
4134,972,[]
4135,40336,[]
4136,49587,[]
4137,39274,[]
4138,1762,[]
4139,41783,[]
4140,38536,[]
4141,2964,[]
4142,9581,[]
4143,32620,[]
4144,39948,['Shounen']
4145,2832,[]
4146,6590,[]
4147,2405,['Shoujo']
4148,111,[]
4149,850,[]
4150,12685,[]
4151,40807,[]
4152,24347,['Shounen']
4153,6633,[]
4154,1654,[]
4155,35840,[]
4156,15005,['Seinen']
4157,34525,['Seinen']
4158,4936,['Shounen']
4159,14617,['Seinen']
4160,1637,['Shoujo']
4161,36683,[]
4162,3419,[]
4163,4763,[]
4164,7066,[]
4165,916,['Seinen']
4166,6791,[]
4167,38850,['Shoujo']
4168,17867,[]
4169,5194,[]
4170,9645,['Seinen']
4171,22537,[]
4172,5973,['Shounen']
4173,89,[]
4174,26395,['Shounen']
4175,1836,['Seinen']
4176,420,['Shounen']
4177,34966,[]
4178,40656,[]
4179,33969,[]
4180,17743,[]
4181,35757,[]
4182,4066,[]
4183,35298,[]
4184,39972,['Shoujo']
4185,33783,[]
4186,12317,['Seinen']
4187,16518,['Shounen']
4188,673,[]
4189,1219,[]
4190,35712,[]
4191,33047,[]
4192,2873,[]
4193,155,[]
4194,12503,['Shounen']
4195,35203,[]
4196,221,[]
4197,10076,[]
4198,10694,[]
4199,33836,[]
4200,20931,[]
4201,1533,['Shoujo']
4202,1631,[]
4203,34501,['Shoujo']
4204,39337,[]
4205,24909,['Kids']
4206,299,[]
4207,38939,[]
4208,36259,['Kids']
4209,36186,[]
4210,37501,['Shoujo']
4211,17821,[]
4212,36824,[]
4213,10308,[]
4214,1174,[]
4215,43591,[]
4216,3349,[]
4217,12967,['Shoujo']
4218,10122,['Seinen']
4219,10073,['Seinen']
4220,15077,[]
4221,1246,['Seinen']
4222,29809,[]
4223,9308,[]
4224,3006,[]
4225,38830,[]
4226,11019,['Kids']
4227,21001,[]
4228,2361,[]
4229,12137,[]
4230,25719,['Seinen']
4231,27911,['Seinen']
4232,21781,['Shoujo']
4233,40897,[]
4234,2151,['Kids']
4235,9203,[]
4236,31810,[]
4237,3051,['Shoujo']
4238,6162,[]
4239,31121,[]
4240,21235,['Shounen']
4241,8078,[]
4242,35645,['Shoujo']
4243,25939,[]
4244,34290,['Shoujo']
4245,8358,['Seinen']
4246,26443,['Shounen']
4247,42387,['Shounen']
4248,40778,[]
4249,16189,[]
4250,38250,[]
4251,2109,['Shounen']
4252,40763,[]
4253,32063,[]
4254,30379,['Seinen']
4255,4786,[]
4256,21241,[]
4257,10108,[]
4258,11457,['Shoujo']
4259,3970,[]
4260,9988,[]
4261,9435,[]
4262,33981,[]
4263,23459,[]
4264,29129,['Shoujo']
4265,3464,['Shounen']
4266,296,['Shounen']
4267,48548,['Shounen']
4268,1796,[]
4269,30988,['Seinen']
4270,10702,[]
4271,3771,[]
4272,18099,['Seinen']
4273,5298,[]
4274,16642,[]
4275,5032,[]
4276,49457,['Shoujo']
4277,41260,[]
4278,629,[]
4279,7081,['Kids']
4280,20849,[]
4281,1145,['Shounen']
4282,219,['Shounen']
4283,31909,[]
4284,1209,['Seinen']
4285,39178,[]
4286,8133,['Shoujo']
4287,3292,['Seinen']
4288,14093,['Kids']
4289,1760,['Seinen']
4290,16638,[]
4291,1457,[]
4292,3219,[]
4293,17157,[]
4294,1490,[]
4295,13201,[]
4296,37760,[]
4297,9311,[]
4298,1206,[]
4299,1721,['Seinen']
4300,5784,[]
4301,44061,[]
4302,37522,['Seinen']
4303,10015,['Shounen']
4304,33668,[]
4305,35369,[]
4306,1487,[]
4307,525,[]
4308,39591,[]
4309,37126,[]
4310,10629,[]
4311,1018,['Shounen']
4312,30795,['Seinen']
4313,688,[]
4314,12997,[]
4315,14283,[]
4316,260,[]
4317,23121,[]
4318,38895,[]
4319,1312,[]
4320,19151,[]
4321,863,[]
4322,24751,[]
4323,564,[]
4324,2549,['Shoujo']
4325,21569,['Kids']
4326,1797,[]
4327,1361,[]
4328,18525,[]
4329,3053,['Kids']
4330,33456,[]
4331,3670,[]
4332,12671,['Kids']
4333,17745,[]
4334,261,[]
4335,36553,[]
4336,36798,[]
4337,41219,[]
4338,1581,[]
4339,33850,['Josei']
4340,33012,[]
4341,39188,[]
4342,30567,['Shounen']
4343,8206,['Shoujo']
4344,33713,[]
4345,1152,['Shounen']
4346,1373,[]
4347,1509,['Shoujo']
4348,119,[]
4349,40100,[]
4350,14627,['Seinen']
4351,385,[]
4352,43735,[]
4353,2928,[]
4354,42392,[]
4355,30652,['Shounen']
4356,2705,['Kids']
4357,5902,[]
4358,36052,[]
4359,1844,['Shoujo']
4360,30898,[]
4361,285,[]
4362,930,[]
4363,3447,[]
4364,403,[]
4365,49291,[]
4366,750,[]
4367,595,[]
4368,1399,['Shounen']
4369,48415,[]
4370,5719,[]
4371,2205,['Shounen']
4372,2553,[]
4373,34204,[]
4374,4639,[]
4375,6379,['Seinen']
4376,23605,[]
4377,2852,[]
4378,2931,[]
4379,47161,[]
4380,2048,[]
4381,21729,['Shounen']
4382,10187,['Seinen']
4383,13833,['Shoujo']
4384,29089,[]
4385,4060,['Kids']
4386,33010,[]
4387,39995,[]
4388,1448,['Shounen']
4389,1398,['Shounen']
4390,6941,['Shounen']
4391,17699,['Shounen']
4392,1417,['Seinen']
4393,39545,[]
4394,17677,[]
4395,83,[]
4396,3738,[]
4397,1043,[]
4398,830,[]
4399,33758,[]
4400,37831,[]
4401,37281,[]
4402,417,[]
4403,16199,[]
4404,8861,[]
4405,38328,[]
4406,39235,[]
4407,34647,[]
4408,1128,[]
4409,49524,[]
4410,2433,[]
4411,30533,[]
4412,175,['Shounen']
4413,7322,['Seinen']
4414,1028,[]
4415,42627,['Shounen']
4416,49263,[]
4417,24171,['Shounen']
4418,2866,[]
4419,4052,[]
4420,1249,[]
4421,42048,[]
4422,33443,[]
4423,30485,[]
4424,38252,[]
4425,311,['Shoujo']
4426,34644,[]
4427,7135,[]
4428,34759,[]
4429,1400,['Shounen']
4430,1492,[]
4431,2706,['Kids']
4432,6299,[]
4433,35960,[]
4434,6194,[]
4435,16419,['Shoujo']
4436,2446,[]
4437,42106,[]
4438,9362,[]
4439,6882,['Shounen']
4440,44068,[]
4441,23325,[]
4442,30919,[]
4443,1587,[]
4444,33033,[]
4445,17777,['Shounen']
4446,5464,[]
4447,21167,[]
4448,40044,"['Kids', 'Shounen']"
4449,21031,"['Kids', 'Shoujo']"
4450,8363,['Seinen']
4451,34787,['Shoujo']
4452,937,[]
4453,1127,[]
4454,3326,[]
4455,27825,[]
4456,31914,[]
4457,50768,['Shounen']
4458,590,['Shounen']
4459,21677,[]
4460,33490,['Kids']
4461,447,['Shounen']
4462,4703,"['Kids', 'Shoujo']"
4463,31789,[]
4464,3256,[]
4465,2929,[]
4466,36833,[]
4467,12221,['Shoujo']
4468,273,['Shounen']
4469,41556,['Shounen']
4470,2751,[]
4471,8909,[]
4472,19367,[]
4473,34447,[]
4474,5957,[]
4475,1067,[]
4476,2110,['Shounen']
4477,7017,[]
4478,6169,[]
4479,36121,[]
4480,32405,[]
4481,2799,['Shoujo']
4482,33181,['Shoujo']
4483,35427,[]
4484,10532,[]
4485,31845,[]
4486,32214,[]
4487,29807,[]
4488,27887,[]
4489,40460,[]
4490,5397,[]
4491,6999,[]
4492,31117,[]
4493,25437,['Shoujo']
4494,41520,[]
4495,48842,[]
4496,36889,[]
4497,35602,[]
4498,41528,[]
4499,33964,[]
4500,4200,[]
4501,49409,[]
4502,5983,[]
4503,12959,[]
4504,37828,[]
4505,8039,[]
4506,14543,[]
4507,3389,[]
4508,266,['Shounen']
4509,7654,[]
4510,33994,['Josei']
4511,37815,[]
4512,35228,['Shoujo']
4513,41660,['Seinen']
4514,4792,['Kids']
4515,33962,[]
4516,5967,['Shounen']
4517,40134,['Shounen']
4518,23033,[]
4519,6465,[]
4520,1792,['Shounen']
4521,1886,['Shoujo']
4522,1931,['Shoujo']
4523,115,[]
4524,2142,[]
4525,43568,['Kids']
4526,33183,['Shoujo']
4527,1413,['Seinen']
4528,544,[]
4529,30895,[]
4530,19157,['Kids']
4531,4136,[]
4532,4663,['Shounen']
4533,4360,[]
4534,36910,[]
4535,222,[]
4536,24873,[]
4537,635,['Shounen']
4538,28311,[]
4539,2585,[]
4540,1371,[]
4541,1194,['Shounen']
4542,48567,[]
4543,7396,['Seinen']
4544,1107,[]
4545,37599,[]
4546,37937,[]
4547,15119,[]
4548,31189,[]
4549,12651,['Kids']
4550,6958,[]
4551,27857,[]
4552,1736,['Shounen']
4553,14127,[]
4554,27509,[]
4555,40472,[]
4556,3421,['Shoujo']
4557,3085,[]
4558,38909,[]
4559,1527,['Kids']
4560,2389,['Shounen']
4561,33025,['Seinen']
4562,4010,[]
4563,308,['Shounen']
4564,34107,[]
4565,4657,[]
4566,25689,[]
4567,7016,[]
4568,1248,[]
4569,636,['Shounen']
4570,13595,[]
4571,16914,[]
4572,5968,['Shounen']
4573,41221,[]
4574,10923,[]
4575,40256,[]
4576,38030,[]
4577,3710,[]
4578,17113,['Seinen']
4579,10862,['Shounen']
4580,1841,[]
4581,20843,[]
4582,2161,[]
4583,495,['Shounen']
4584,1896,[]
4585,1180,[]
4586,12055,[]
4587,4600,[]
4588,32228,['Shounen']
4589,704,[]
4590,10808,[]
4591,3125,['Shoujo']
4592,2427,['Kids']
4593,472,[]
4594,30583,[]
4595,44961,['Shounen']
4596,5072,[]
4597,42568,[]
4598,5772,[]
4599,15719,[]
4600,37585,[]
4601,11615,[]
4602,1935,[]
4603,1798,[]
4604,8560,['Shoujo']
4605,942,[]
4606,46985,[]
4607,31670,['Kids']
4608,38663,[]
4609,33069,['Seinen']
4610,38971,[]
4611,1445,['Shounen']
4612,47163,[]
4613,2555,[]
4614,39478,['Shounen']
4615,278,['Shounen']
4616,6709,[]
4617,1517,[]
4618,35498,[]
4619,31049,['Kids']
4620,9335,['Shounen']
4621,6682,[]
4622,7014,[]
4623,38799,['Seinen']
4624,38530,['Kids']
4625,1082,[]
4626,17651,[]
4627,7261,[]
4628,2948,['Shoujo']
4629,42808,[]
4630,2734,[]
4631,2611,['Kids']
4632,24591,['Kids']
4633,7079,[]
4634,5155,[]
4635,1864,['Shoujo']
4636,125,[]
4637,19261,[]
4638,637,['Seinen']
4639,1143,[]
4640,20033,[]
4641,37979,['Seinen']
4642,31804,['Seinen']
4643,28155,[]
4644,6892,[]
4645,39480,[]
4646,23369,[]
4647,21407,['Shoujo']
4648,1020,['Shoujo']
4649,23427,[]
4650,24377,[]
4651,1489,[]
4652,32287,[]
4653,40526,['Shounen']
4654,36516,[]
4655,118,[]
4656,31675,['Shounen']
4657,31397,[]
4658,133,[]
4659,14827,[]
4660,17637,[]
4661,11009,['Kids']
4662,42284,[]
4663,7474,[]
4664,40298,[]
4665,1104,[]
4666,1922,[]
4667,1022,['Shounen']
4668,40176,[]
4669,42072,[]
4670,10471,[]
4671,10739,[]
4672,11467,[]
4673,1514,[]
4674,37814,[]
4675,1873,['Shounen']
4676,40228,['Kids']
4677,497,[]
4678,36010,[]
4679,1186,['Shounen']
4680,49661,[]
4681,15565,[]
4682,10348,[]
4683,1116,[]
4684,2331,[]
4685,38050,[]
4686,2031,[]
4687,5691,['Shounen']
4688,262,[]
4689,613,['Shounen']
4690,1983,[]
4691,38707,[]
4692,31223,[]
4693,37963,[]
4694,960,[]
4695,32936,[]
4696,1578,['Shoujo']
4697,43007,[]
4698,3672,['Shounen']
4699,35446,[]
4700,24169,[]
4701,13163,['Kids']
4702,2725,['Shounen']
4703,8449,[]
4704,10668,[]
4705,128,['Shounen']
4706,9934,['Seinen']
4707,34498,[]
4708,16680,['Kids']
4709,36536,[]
4710,1393,['Shounen']
4711,37864,[]
4712,929,[]
4713,1800,['Shounen']
4714,33811,['Shounen']
4715,1290,[]
4716,2684,['Shounen']
4717,16397,[]
4718,197,[]
4719,16678,['Kids']
4720,42206,[]
4721,6794,['Seinen']
4722,1659,[]
4723,32895,[]
4724,6959,['Seinen']
4725,365,[]
4726,33377,[]
4727,16442,"['Kids', 'Shoujo']"
4728,31440,['Shounen']
4729,34820,['Shounen']
4730,2615,[]
4731,1906,['Shoujo']
4732,6690,[]
4733,39590,[]
4734,236,['Shounen']
4735,8101,['Seinen']
4736,28883,[]
4737,37764,[]
4738,28309,[]
4739,33491,['Shoujo']
4740,5112,[]
4741,37474,[]
4742,2011,['Shounen']
4743,22543,[]
4744,10671,[]
4745,6129,[]
4746,689,[]
4747,2141,[]
4748,10488,[]
4749,34368,[]
4750,1942,[]
4751,11083,['Shounen']
4752,33419,['Shoujo']
4753,4078,['Seinen']
4754,33797,[]
4755,38533,[]
4756,47413,['Shounen']
4757,41074,['Kids']
4758,37188,[]
4759,35931,[]
4760,47410,[]
4761,36560,[]
4762,33768,[]
4763,34361,[]
4764,40934,[]
4765,43767,[]
4766,1810,['Shounen']
4767,2396,[]
4768,45574,[]
4769,15085,[]
4770,10458,[]
4771,289,[]
4772,37476,['Shounen']
4773,36982,['Kids']
4774,30649,[]
4775,1198,[]
4776,14539,[]
4777,32601,['Shoujo']
4778,10196,['Seinen']
4779,1014,['Shoujo']
4780,42756,[]
4781,2486,['Shounen']
4782,7152,['Shoujo']
4783,2036,[]
4784,38741,[]
4785,3493,[]
4786,25923,[]
4787,36915,[]
4788,33129,[]
4789,32415,[]
4790,37139,[]
4791,39912,[]
4792,27653,['Seinen']
4793,39538,['Seinen']
4794,15325,[]
4795,41372,[]
4796,32518,[]
4797,36108,[]
4798,3537,[]
4799,632,[]
4800,1395,['Shounen']
4801,39795,[]
4802,979,['Shounen']
4803,1434,['Seinen']
4804,44192,[]
4805,51,['Shoujo']
4806,4362,[]
4807,35425,[]
4808,40246,[]
4809,36654,[]
4810,15951,[]
4811,33045,[]
4812,23487,[]
4813,2561,['Shounen']
4814,40610,['Shoujo']
4815,22745,['Shoujo']
4816,33566,['Shounen']
4817,30721,[]
4818,782,[]
4819,31091,[]
4820,30250,['Shounen']
4821,8302,['Seinen']
4822,2580,[]
4823,5199,[]
4824,1803,[]
4825,32023,[]
4826,2583,[]
4827,41364,[]
4828,37232,[]
4829,40136,['Seinen']
4830,2257,['Shounen']
4831,42592,[]
4832,1996,['Shoujo']
4833,10098,[]
4834,615,[]
4835,49945,[]
4836,2603,[]
4837,27939,['Seinen']
4838,35814,[]
4839,31678,[]
4840,19581,['Seinen']
4841,1570,[]
4842,38995,[]
4843,37711,[]
4844,51368,['Shounen']
4845,25897,[]
4846,7334,[]
4847,2356,[]
4848,37598,[]
4849,31683,[]
4850,2834,['Shoujo']
4851,1952,[]
4852,1111,[]
4853,35315,[]
4854,1550,['Shoujo']
4855,38920,[]
4856,37806,['Shounen']
4857,4997,[]
4858,1429,['Seinen']
4859,373,['Seinen']
4860,40819,[]
4861,47391,[]
4862,13219,[]
4863,8456,[]
4864,993,[]
4865,5658,['Shounen']
4866,13073,['Shounen']
4867,50204,[]
4868,34565,['Shounen']
4869,12709,[]
4870,1629,[]
4871,17855,['Shounen']
4872,39078,['Shoujo']
4873,21679,['Shounen']
4874,10280,[]
4875,1221,['Shoujo']
4876,31994,[]
4877,24175,['Shounen']
4878,36933,[]
4879,9442,[]
4880,40369,[]
4881,31521,[]
4882,35285,['Seinen']
4883,4795,['Kids']
4884,8097,['Seinen']
4885,32625,['Shounen']
4886,23333,[]
4887,33840,[]
4888,2417,[]
4889,504,['Shounen']
4890,11255,[]
4891,377,['Shounen']
4892,40786,[]
4893,2841,[]
4894,4375,[]
4895,30384,[]
4896,10109,[]
4897,1493,[]
4898,7730,[]
4899,41915,[]
4900,2835,['Shoujo']
4901,38891,[]
4902,11385,['Shounen']
4903,2041,['Shoujo']
4904,1670,['Shounen']
4905,22347,[]
4906,50237,[]
4907,1103,[]
4908,797,[]
4909,44270,[]
4910,3992,[]
4911,23047,[]
4912,6008,['Shoujo']
4913,382,['Seinen']
4914,32151,[]
4915,8364,['Seinen']
4916,28283,[]
4917,2438,[]
4918,35567,[]
4919,17879,[]
4920,16059,[]
4921,39811,[]
4922,5996,['Shounen']
4923,580,[]
4924,5075,[]
4925,5505,[]
4926,40679,[]
4927,47405,[]
4928,37504,[]
4929,38572,[]
4930,27419,[]
4931,4650,[]
4932,19769,[]
4933,840,[]
4934,44064,[]
4935,39675,[]
4936,271,['Shounen']
4937,16099,[]
4938,29085,[]
4939,1392,['Shounen']
4940,31561,['Seinen']
4941,14379,[]
4942,35965,[]
4943,41409,[]
4944,33164,[]
4945,2411,[]
4946,36250,[]
4947,10821,"['Kids', 'Shoujo']"
4948,14993,[]
4949,6217,['Seinen']
4950,36316,[]
4951,13727,[]
4952,8293,[]
4953,33769,[]
4954,11483,[]
4955,4197,[]
4956,12929,['Shounen']
4957,3137,[]
4958,32864,[]
4959,37561,[]
4960,46971,[]
4961,21597,[]
4962,41471,['Seinen']
4963,1005,['Shounen']
4964,15605,['Shoujo']
4965,1019,[]
4966,36455,[]
4967,6275,['Kids']
4968,5172,[]
4969,17873,['Kids']
4970,20655,"['Josei', 'Shoujo']"
4971,2193,[]
4972,10502,[]
4973,8360,['Seinen']
4974,33244,[]
4975,39605,['Shounen']
4976,9761,[]
4977,32806,['Shoujo']
4978,5315,[]
4979,30524,[]
4980,49847,[]
4981,50475,[]
4982,38426,[]
4983,35988,[]
4984,19859,[]
4985,49860,[]
4986,31540,[]
4987,2518,[]
4988,31788,[]
4989,28313,[]
4990,576,['Shounen']
4991,9754,['Josei']
4992,50012,['Shounen']
4993,40590,[]
4994,34972,[]
4995,1394,['Shounen']
4996,1032,[]
4997,421,['Shounen']
4998,27387,[]
4999,17917,['Kids']
5000,48742,[]
5001,24987,[]
5002,35182,[]
5003,34178,[]
5004,31560,[]
5005,41589,['Shoujo']
5006,2606,['Shounen']
5007,1603,[]
5008,33242,[]
5009,203,[]
5010,40700,[]
5011,38768,['Shounen']
5012,3057,['Josei']
5013,1720,[]
5014,6567,[]
5015,27603,[]
5016,819,['Shoujo']
5017,38897,[]
5018,50209,[]
5019,49020,[]
5020,1652,[]
5021,33979,[]
5022,5305,[]
5023,4719,[]
5024,3218,['Shounen']
5025,41946,['Shounen']
5026,40048,[]
5027,4590,[]
5028,35720,['Seinen']
5029,49690,[]
5030,2237,[]
5031,10330,['Shounen']
5032,40358,['Seinen']
5033,41200,[]
5034,13785,[]
5035,22039,[]
5036,36789,[]
5037,10351,['Shounen']
5038,14173,['Seinen']
5039,42965,[]
5040,30385,[]
5041,39640,[]
5042,1804,['Shoujo']
5043,6714,['Shounen']
5044,2264,[]
5045,8211,[]
5046,6219,[]
5047,22547,[]
5048,12057,[]
5049,11065,[]
5050,3954,[]
5051,39068,[]
5052,1187,[]
5053,31128,[]
5054,12957,[]
5055,49386,[]
5056,20971,['Shoujo']
5057,3111,['Seinen']
5058,2333,[]
5059,30651,[]
5060,10116,['Seinen']
5061,9202,['Seinen']
5062,38004,['Shounen']
5063,15409,[]
5064,40465,[]
5065,6604,[]
5066,950,['Shounen']
5067,31486,[]
5068,2157,[]
5069,11067,[]
5070,37970,[]
5071,13807,[]
5072,31797,[]
5073,1980,[]
5074,714,['Shounen']
5075,35118,['Shounen']
5076,2221,['Shoujo']
5077,2842,[]
5078,4874,['Kids']
5079,2579,['Kids']
5080,6209,[]
5081,406,['Shounen']
5082,33314,['Kids']
5083,35370,[]
5084,38807,[]
5085,17537,[]
5086,11103,[]
5087,27967,[]
5088,25861,[]
5089,4061,['Kids']
5090,36775,[]
5091,3138,[]
5092,6509,['Kids']
5093,1778,[]
5094,11745,[]
5095,5267,['Kids']
5096,1112,[]
5097,10827,[]
5098,31156,[]
5099,7103,['Shoujo']
5100,15867,[]
5101,29223,[]
5102,35932,[]
5103,35776,[]
5104,471,[]
5105,2279,['Kids']
5106,40909,[]
5107,37998,[]
5108,399,[]
5109,39506,[]
5110,1845,[]
5111,1381,[]
5112,9587,[]
5113,5454,[]
5114,33740,['Shounen']
5115,22695,['Shounen']
5116,4794,['Kids']
5117,49316,[]
5118,332,['Shounen']
5119,22699,['Shounen']
5120,34638,[]
5121,49570,[]
5122,30812,[]
5123,1182,[]
5124,18767,[]
5125,34427,[]
5126,682,[]
5127,12665,[]
5128,2017,[]
5129,16149,[]
5130,37088,[]
5131,1553,[]
5132,15291,[]
5133,2784,[]
5134,2413,[]
5135,2148,[]
5136,4646,[]
5137,5256,[]
5138,25429,['Seinen']
5139,40076,[]
5140,1109,['Seinen']
5141,19255,[]
5142,19799,[]
5143,6645,['Seinen']
5144,38033,[]
5145,10465,['Seinen']
5146,2884,[]
5147,37254,[]
5148,31118,[]
5149,40266,['Shoujo']
5150,1607,[]
5151,1123,['Shounen']
5152,49755,[]
5153,1807,[]
5154,49637,[]
5155,2042,[]
5156,105,['Shounen']
5157,5830,['Kids']
5158,1179,['Shounen']
5159,40991,[]
5160,2252,[]
5161,34884,['Shounen']
5162,6116,[]
5163,6919,[]
5164,37699,[]
5165,2820,['Kids']
5166,1408,[]
5167,2470,[]
5168,24967,[]
5169,20379,[]
5170,8800,[]
5171,518,['Shoujo']
5172,3166,[]
5173,38527,[]
5174,2554,[]
5175,3618,[]
5176,1930,['Shoujo']
5177,21507,['Shounen']
5178,38804,['Shoujo']
5179,2367,[]
5180,37994,[]
5181,36397,[]
5182,1694,[]
5183,8134,['Shounen']
5184,21851,[]
5185,14237,[]
5186,41105,['Josei']
5187,34257,[]
5188,33173,[]
5189,12863,['Shoujo']
5190,42187,[]
5191,45558,[]
5192,244,[]
5193,348,[]
5194,4166,[]
5195,20053,[]
5196,1648,[]
5197,49571,[]
5198,44044,[]
5199,37897,[]
5200,888,[]
5201,1541,[]
5202,41750,['Seinen']
5203,37178,['Shoujo']
5204,19099,['Kids']
5205,2016,[]
5206,49762,[]
5207,1431,['Seinen']
5208,1465,['Seinen']
5209,3332,['Shounen']
5210,41207,[]
5211,1350,[]
5212,6877,['Kids']
5213,1902,[]
5214,34751,['Shounen']
5215,9493,[]
5216,7178,[]
5217,37910,['Josei']
5218,33531,[]
5219,31598,['Shounen']
5220,5200,[]
5221,32682,[]
5222,55,[]
5223,14853,[]
5224,41194,['Shounen']
5225,40964,[]
5226,3576,['Kids']
5227,31885,[]
5228,10074,['Shounen']
5229,24911,[]
5230,36267,[]
5231,3327,[]
5232,20871,['Shounen']
5233,45196,[]
5234,30381,[]
5235,30896,[]
5236,41224,[]
5237,21349,[]
5238,10695,[]
5239,1548,[]
5240,37106,[]
5241,607,[]
5242,11755,[]
5243,3568,['Shounen']
5244,43466,[]
5245,7456,[]
5246,20723,[]
5247,2283,['Shounen']
5248,3067,[]
5249,438,['Shounen']
5250,912,['Shounen']
5251,36967,['Seinen']
5252,919,[]
5253,17251,[]
5254,1136,[]
5255,2987,[]
5256,5347,[]
5257,30953,[]
5258,6692,[]
5259,5854,[]
5260,3946,['Seinen']
5261,26453,[]
5262,41093,[]
5263,836,[]
5264,2722,[]
5265,34812,[]
5266,8487,[]
5267,1923,[]
5268,2254,['Shounen']
5269,4399,[]
5270,13859,[]
5271,35714,[]
5272,11859,[]
5273,36473,[]
5274,23083,"['Kids', 'Shoujo']"
5275,28859,[]
5276,39725,[]
5277,37245,[]
5278,3323,[]
5279,1181,[]
5280,1682,[]
5281,1348,['Shounen']
5282,21201,['Shounen']
5283,40327,['Kids']
5284,5945,['Shounen']
5285,9774,[]
5286,31838,[]
5287,21809,['Seinen']
5288,12857,['Shounen']
5289,2009,[]
5290,42031,[]
5291,1317,['Shounen']
5292,1149,['Shounen']
5293,37207,[]
5294,1925,[]
5295,21835,[]
5296,8577,['Seinen']
5297,3245,['Shounen']
5298,3944,[]
5299,48449,[]
5300,32437,['Shounen']
5301,20555,[]
5302,37283,['Kids']
5303,17731,[]
5304,3948,[]
5305,37595,['Shoujo']
5306,3478,[]
5307,6964,['Shounen']
5308,40521,[]
5309,30741,[]
5310,51562,[]
5311,2564,[]
5312,25839,['Shoujo']
5313,48537,[]
5314,470,[]
5315,16644,[]
5316,30376,[]
5317,19919,[]
5318,40761,[]
5319,8985,[]
5320,23665,[]
5321,7596,[]
5322,1480,[]
5323,38453,[]
5324,28861,['Shounen']
5325,23247,[]
5326,1761,['Seinen']
5327,17137,[]
5328,28791,[]
5329,12611,[]
5330,38664,[]
5331,557,['Shounen']
5332,26183,['Seinen']
5333,1204,['Kids']
5334,2105,[]
5335,2215,[]
5336,2695,[]
5337,47250,[]
5338,35880,['Shounen']
5339,51892,[]
5340,23787,[]
5341,38720,['Seinen']
5342,37940,['Shounen']
5343,38628,[]
5344,2539,[]
5345,36502,[]
5346,40154,[]
5347,37505,[]
5348,18835,['Josei']
5349,28351,[]
5350,15541,[]
5351,9798,[]
5352,34008,['Shounen']
5353,36517,[]
5354,370,['Shounen']
5355,42290,[]
5356,43013,[]
5357,3019,['Seinen']
5358,27413,[]
5359,4353,[]
5360,4056,[]
5361,36849,[]
5362,31978,['Seinen']
5363,9220,[]
5364,30290,[]
5365,1862,[]
5366,40022,[]
5367,7774,[]
5368,6979,[]
5369,6736,['Seinen']
5370,23341,[]
5371,31157,[]
5372,17681,[]
5373,10687,['Shounen']
5374,34649,[]
